country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Belgium,Belgium,,2022-W04,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W01,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W02,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W03,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W04,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W05,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W06,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W07,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W08,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W09,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W10,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W11,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W12,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W13,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W14,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W15,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W16,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W17,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W18,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W19,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W20,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W21,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W22,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W23,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W24,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W25,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W26,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W27,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W28,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W29,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W30,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W31,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W32,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W33,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W34,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W35,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W36,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W37,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W38,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W39,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W40,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W41,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W42,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W43,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W44,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W45,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W46,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W47,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W48,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W49,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W50,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W51,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2021-W52,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2022-W01,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2022-W02,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2022-W03,,
Belgium,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,2022-W04,,
Belgium,Vlaams Gewest,,2021-W01,,
Belgium,Vlaams Gewest,,2021-W02,,
Belgium,Vlaams Gewest,,2021-W03,,
Belgium,Vlaams Gewest,,2021-W04,,
Belgium,Vlaams Gewest,,2021-W05,,
Belgium,Vlaams Gewest,,2021-W06,,
Belgium,Vlaams Gewest,,2021-W07,,
Belgium,Vlaams Gewest,,2021-W08,,
Belgium,Vlaams Gewest,,2021-W09,,
Belgium,Vlaams Gewest,,2021-W10,,
Belgium,Vlaams Gewest,,2021-W11,,
Belgium,Vlaams Gewest,,2021-W12,,
Belgium,Vlaams Gewest,,2021-W13,,
Belgium,Vlaams Gewest,,2021-W14,,
Belgium,Vlaams Gewest,,2021-W15,,
Belgium,Vlaams Gewest,,2021-W16,,
Belgium,Vlaams Gewest,,2021-W17,,
Belgium,Vlaams Gewest,,2021-W18,,
Belgium,Vlaams Gewest,,2021-W19,,
Belgium,Vlaams Gewest,,2021-W20,,
Belgium,Vlaams Gewest,,2021-W21,,
Belgium,Vlaams Gewest,,2021-W22,,
Belgium,Vlaams Gewest,,2021-W23,,
Belgium,Vlaams Gewest,,2021-W24,,
Belgium,Vlaams Gewest,,2021-W25,,
Belgium,Vlaams Gewest,,2021-W26,,
Belgium,Vlaams Gewest,,2021-W27,,
Belgium,Vlaams Gewest,,2021-W28,,
Belgium,Vlaams Gewest,,2021-W29,,
Belgium,Vlaams Gewest,,2021-W30,,
Belgium,Vlaams Gewest,,2021-W31,,
Belgium,Vlaams Gewest,,2021-W32,,
Belgium,Vlaams Gewest,,2021-W33,,
Belgium,Vlaams Gewest,,2021-W34,,
Belgium,Vlaams Gewest,,2021-W35,,
Belgium,Vlaams Gewest,,2021-W36,,
Belgium,Vlaams Gewest,,2021-W37,,
Belgium,Vlaams Gewest,,2021-W38,,
Belgium,Vlaams Gewest,,2021-W39,,
Belgium,Vlaams Gewest,,2021-W40,,
Belgium,Vlaams Gewest,,2021-W41,,
Belgium,Vlaams Gewest,,2021-W42,,
Belgium,Vlaams Gewest,,2021-W43,,
Belgium,Vlaams Gewest,,2021-W44,,
Belgium,Vlaams Gewest,,2021-W45,,
Belgium,Vlaams Gewest,,2021-W46,,
Belgium,Vlaams Gewest,,2021-W47,,
Belgium,Vlaams Gewest,,2021-W48,,
Belgium,Vlaams Gewest,,2021-W49,,
Belgium,Vlaams Gewest,,2021-W50,,
Belgium,Vlaams Gewest,,2021-W51,,
Belgium,Vlaams Gewest,,2021-W52,,
Belgium,Vlaams Gewest,,2022-W01,,
Belgium,Vlaams Gewest,,2022-W02,,
Belgium,Vlaams Gewest,,2022-W03,,
Belgium,Vlaams Gewest,,2022-W04,,
Belgium,Région wallonne,,2021-W01,,
Belgium,Région wallonne,,2021-W02,,
Belgium,Région wallonne,,2021-W03,,
Belgium,Région wallonne,,2021-W04,,
Belgium,Région wallonne,,2021-W05,,
Belgium,Région wallonne,,2021-W06,,
Belgium,Région wallonne,,2021-W07,,
Belgium,Région wallonne,,2021-W08,,
Belgium,Région wallonne,,2021-W09,,
Belgium,Région wallonne,,2021-W10,,
Belgium,Région wallonne,,2021-W11,,
Belgium,Région wallonne,,2021-W12,,
Belgium,Région wallonne,,2021-W13,,
Belgium,Région wallonne,,2021-W14,,
Belgium,Région wallonne,,2021-W15,,
Belgium,Région wallonne,,2021-W16,,
Belgium,Région wallonne,,2021-W17,,
Belgium,Région wallonne,,2021-W18,,
Belgium,Région wallonne,,2021-W19,,
Belgium,Région wallonne,,2021-W20,,
Belgium,Région wallonne,,2021-W21,,
Belgium,Région wallonne,,2021-W22,,
Belgium,Région wallonne,,2021-W23,,
Belgium,Région wallonne,,2021-W24,,
Belgium,Région wallonne,,2021-W25,,
Belgium,Région wallonne,,2021-W26,,
Belgium,Région wallonne,,2021-W27,,
Belgium,Région wallonne,,2021-W28,,
Belgium,Région wallonne,,2021-W29,,
Belgium,Région wallonne,,2021-W30,,
Belgium,Région wallonne,,2021-W31,,
Belgium,Région wallonne,,2021-W32,,
Belgium,Région wallonne,,2021-W33,,
Belgium,Région wallonne,,2021-W34,,
Belgium,Région wallonne,,2021-W35,,
Belgium,Région wallonne,,2021-W36,,
Belgium,Région wallonne,,2021-W37,,
Belgium,Région wallonne,,2021-W38,,
Belgium,Région wallonne,,2021-W39,,
Belgium,Région wallonne,,2021-W40,,
Belgium,Région wallonne,,2021-W41,,
Belgium,Région wallonne,,2021-W42,,
Belgium,Région wallonne,,2021-W43,,
Belgium,Région wallonne,,2021-W44,,
Belgium,Région wallonne,,2021-W45,,
Belgium,Région wallonne,,2021-W46,,
Belgium,Région wallonne,,2021-W47,,
Belgium,Région wallonne,,2021-W48,,
Belgium,Région wallonne,,2021-W49,,
Belgium,Région wallonne,,2021-W50,,
Belgium,Région wallonne,,2021-W51,,
Belgium,Région wallonne,,2021-W52,,
Belgium,Région wallonne,,2022-W01,,
Belgium,Région wallonne,,2022-W02,,
Belgium,Région wallonne,,2022-W03,,
Belgium,Région wallonne,,2022-W04,,
Bulgaria,Bulgaria,,2020-W01,,
Bulgaria,Bulgaria,,2020-W24,,
Bulgaria,Bulgaria,,2020-W25,,
Bulgaria,Bulgaria,,2020-W26,,
Bulgaria,Bulgaria,,2020-W27,,
Bulgaria,Bulgaria,,2020-W28,,
Bulgaria,Bulgaria,,2020-W29,,
Bulgaria,Bulgaria,,2020-W30,,
Bulgaria,Bulgaria,,2020-W31,,
Bulgaria,Bulgaria,,2020-W32,,
Bulgaria,Bulgaria,,2020-W33,,
Bulgaria,Bulgaria,,2020-W34,,
Bulgaria,Bulgaria,,2020-W35,,
Bulgaria,Bulgaria,,2020-W36,,
Bulgaria,Bulgaria,,2020-W37,,
Bulgaria,Bulgaria,,2020-W38,,
Bulgaria,Bulgaria,,2020-W39,,
Bulgaria,Bulgaria,,2020-W40,,
Bulgaria,Bulgaria,,2020-W41,,
Bulgaria,Bulgaria,,2020-W42,,
Bulgaria,Bulgaria,,2020-W43,,
Bulgaria,Bulgaria,,2020-W44,,
Bulgaria,Bulgaria,,2020-W45,,
Bulgaria,Bulgaria,,2020-W46,,
Bulgaria,Bulgaria,,2020-W47,,
Bulgaria,Bulgaria,,2020-W48,,
Bulgaria,Bulgaria,,2020-W49,,
Bulgaria,Bulgaria,,2020-W50,,
Bulgaria,Bulgaria,,2020-W51,,
Bulgaria,Bulgaria,,2020-W52,,
Bulgaria,Bulgaria,,2020-W53,,
Bulgaria,Bulgaria,,2021-W01,,
Bulgaria,Bulgaria,,2021-W02,,
Bulgaria,Bulgaria,,2021-W03,,
Bulgaria,Bulgaria,,2021-W04,,
Bulgaria,Bulgaria,,2021-W05,,
Bulgaria,Bulgaria,,2021-W06,,
Bulgaria,Bulgaria,,2021-W07,,
Bulgaria,Bulgaria,,2021-W08,,
Bulgaria,Bulgaria,,2021-W09,,
Bulgaria,Bulgaria,,2021-W10,,
Bulgaria,Bulgaria,,2021-W11,,
Bulgaria,Bulgaria,,2021-W12,,
Bulgaria,Bulgaria,,2021-W13,,
Bulgaria,Bulgaria,,2021-W14,,
Bulgaria,Bulgaria,,2021-W15,,
Bulgaria,Bulgaria,,2021-W16,,
Bulgaria,Bulgaria,,2021-W17,,
Bulgaria,Bulgaria,,2021-W18,,
Bulgaria,Bulgaria,,2021-W19,,
Bulgaria,Bulgaria,,2021-W20,,
Bulgaria,Bulgaria,,2021-W21,,
Bulgaria,Bulgaria,,2021-W22,,
Bulgaria,Bulgaria,,2021-W23,,
Bulgaria,Bulgaria,,2021-W24,,
Bulgaria,Bulgaria,,2021-W25,,
Bulgaria,Bulgaria,,2021-W26,,
Bulgaria,Bulgaria,,2021-W27,,
Bulgaria,Bulgaria,,2021-W28,,
Bulgaria,Bulgaria,,2021-W29,,
Bulgaria,Bulgaria,,2021-W30,,
Bulgaria,Bulgaria,,2021-W31,,
Bulgaria,Bulgaria,,2021-W32,,
Bulgaria,Bulgaria,,2021-W33,,
Bulgaria,Bulgaria,,2021-W34,,
Bulgaria,Bulgaria,,2021-W35,,
Bulgaria,Bulgaria,,2021-W36,,
Bulgaria,Bulgaria,,2021-W37,,
Bulgaria,Bulgaria,,2021-W38,,
Bulgaria,Bulgaria,,2021-W39,,
Bulgaria,Bulgaria,,2021-W40,,
Bulgaria,Bulgaria,,2021-W41,,
Bulgaria,Bulgaria,,2021-W42,,
Bulgaria,Bulgaria,,2021-W43,,
Bulgaria,Bulgaria,,2021-W44,,
Bulgaria,Bulgaria,,2021-W45,,
Bulgaria,Bulgaria,,2021-W46,,
Bulgaria,Bulgaria,,2021-W47,,
Bulgaria,Bulgaria,,2021-W48,,
Bulgaria,Bulgaria,,2021-W49,,
Bulgaria,Bulgaria,,2021-W50,,
Bulgaria,Bulgaria,,2021-W51,,
Bulgaria,Bulgaria,,2021-W52,,
Bulgaria,Bulgaria,,2022-W01,,
Bulgaria,Bulgaria,,2022-W02,,
Bulgaria,Bulgaria,,2022-W03,,
Bulgaria,Bulgaria,,2022-W04,,
Croatia,Croatia,,2020-W05,,
Croatia,Croatia,,2020-W06,,
Croatia,Croatia,,2020-W07,,
Croatia,Croatia,,2020-W08,,
Croatia,Croatia,,2020-W09,,
Croatia,Croatia,,2020-W10,,
Croatia,Croatia,,2020-W11,,
Croatia,Croatia,,2020-W12,,
Croatia,Croatia,,2020-W13,,
Croatia,Croatia,,2020-W14,,
Croatia,Croatia,,2020-W15,,
Croatia,Croatia,,2020-W16,,
Croatia,Croatia,,2020-W17,,
Croatia,Croatia,,2020-W18,,
Croatia,Croatia,,2020-W19,,
Croatia,Croatia,,2020-W20,,
Croatia,Croatia,,2020-W21,,
Croatia,Croatia,,2020-W22,,
Croatia,Croatia,,2020-W23,,
Croatia,Croatia,,2020-W24,,
Croatia,Croatia,,2020-W25,,
Croatia,Croatia,,2020-W26,,
Croatia,Croatia,,2020-W27,,
Croatia,Croatia,,2020-W28,,
Croatia,Croatia,,2020-W29,,
Croatia,Croatia,,2020-W30,,
Croatia,Croatia,,2020-W31,,
Croatia,Croatia,,2020-W32,,
Croatia,Croatia,,2020-W33,,
Croatia,Croatia,,2020-W34,,
Croatia,Croatia,,2020-W35,,
Croatia,Croatia,,2020-W36,,
Croatia,Croatia,,2020-W37,,
Croatia,Croatia,,2020-W38,,
Croatia,Croatia,,2020-W39,,
Croatia,Croatia,,2020-W40,,
Croatia,Croatia,,2020-W41,,
Croatia,Croatia,,2020-W42,,
Croatia,Croatia,,2020-W43,,
Croatia,Croatia,,2020-W44,,
Croatia,Croatia,,2020-W45,,
Croatia,Croatia,,2020-W46,,
Croatia,Croatia,,2020-W47,,
Croatia,Croatia,,2020-W48,,
Croatia,Croatia,,2020-W49,,
Croatia,Croatia,,2020-W50,,
Croatia,Croatia,,2020-W51,,
Croatia,Croatia,,2020-W52,,
Croatia,Croatia,,2020-W53,,
Croatia,Croatia,,2021-W01,,
Croatia,Croatia,,2021-W02,,
Croatia,Croatia,,2021-W03,,
Croatia,Croatia,,2021-W04,,
Croatia,Croatia,,2021-W05,,
Croatia,Croatia,,2021-W06,,
Croatia,Croatia,,2021-W07,,
Croatia,Croatia,,2021-W08,,
Croatia,Croatia,,2021-W09,,
Croatia,Croatia,,2021-W10,,
Croatia,Croatia,,2021-W11,,
Croatia,Croatia,,2021-W12,,
Croatia,Croatia,,2021-W13,,
Croatia,Croatia,,2021-W14,,
Croatia,Croatia,,2021-W15,,
Croatia,Croatia,,2021-W16,,
Croatia,Croatia,,2021-W17,,
Croatia,Croatia,,2021-W18,,
Croatia,Croatia,,2021-W19,,
Croatia,Croatia,,2021-W20,,
Croatia,Croatia,,2021-W21,,
Croatia,Croatia,,2021-W22,,
Croatia,Croatia,,2021-W23,,
Croatia,Croatia,,2021-W24,,
Croatia,Croatia,,2021-W25,,
Croatia,Croatia,,2021-W26,,
Croatia,Croatia,,2021-W27,,
Croatia,Croatia,,2021-W28,,
Croatia,Croatia,,2021-W29,,
Croatia,Croatia,,2021-W30,,
Croatia,Croatia,,2021-W31,,
Croatia,Croatia,,2021-W32,,
Croatia,Croatia,,2021-W33,,
Croatia,Croatia,,2021-W34,,
Croatia,Croatia,,2021-W35,,
Croatia,Croatia,,2021-W36,,
Croatia,Croatia,,2021-W37,,
Croatia,Croatia,,2021-W38,,
Croatia,Croatia,,2021-W39,,
Croatia,Croatia,,2021-W40,,
Croatia,Croatia,,2021-W41,,
Croatia,Croatia,,2021-W42,,
Croatia,Croatia,,2021-W43,,
Croatia,Croatia,,2021-W44,,
Croatia,Croatia,,2021-W45,,
Croatia,Croatia,,2021-W46,,
Croatia,Croatia,,2021-W47,,
Croatia,Croatia,,2021-W48,,
Croatia,Croatia,,2021-W49,,
Croatia,Croatia,,2021-W50,,
Croatia,Croatia,,2021-W51,,
Croatia,Croatia,,2021-W52,,
Croatia,Croatia,,2022-W01,,
Croatia,Croatia,,2022-W02,,
Croatia,Croatia,,2022-W03,,
Croatia,Croatia,,2022-W04,,
Croatia,Panonska Hrvatska,,2021-W09,,
Croatia,Panonska Hrvatska,,2021-W10,,
Croatia,Panonska Hrvatska,,2021-W11,,
Croatia,Panonska Hrvatska,,2021-W12,,
Croatia,Panonska Hrvatska,,2021-W13,,
Croatia,Panonska Hrvatska,,2021-W14,,
Croatia,Panonska Hrvatska,,2021-W15,,
Croatia,Panonska Hrvatska,,2021-W16,,
Croatia,Panonska Hrvatska,,2021-W17,,
Croatia,Panonska Hrvatska,,2021-W18,,
Croatia,Panonska Hrvatska,,2021-W19,,
Croatia,Panonska Hrvatska,,2021-W20,,
Croatia,Panonska Hrvatska,,2021-W21,,
Croatia,Panonska Hrvatska,,2021-W22,,
Croatia,Panonska Hrvatska,,2021-W23,,
Croatia,Panonska Hrvatska,,2021-W24,,
Croatia,Panonska Hrvatska,,2021-W25,,
Croatia,Panonska Hrvatska,,2021-W26,,
Croatia,Panonska Hrvatska,,2021-W27,,
Croatia,Panonska Hrvatska,,2021-W28,,
Croatia,Panonska Hrvatska,,2021-W29,,
Croatia,Panonska Hrvatska,,2021-W30,,
Croatia,Panonska Hrvatska,,2021-W31,,
Croatia,Panonska Hrvatska,,2021-W32,,
Croatia,Panonska Hrvatska,,2021-W33,,
Croatia,Panonska Hrvatska,,2021-W34,,
Croatia,Panonska Hrvatska,,2021-W35,,
Croatia,Panonska Hrvatska,,2021-W36,,
Croatia,Panonska Hrvatska,,2021-W37,,
Croatia,Panonska Hrvatska,,2021-W38,,
Croatia,Panonska Hrvatska,,2021-W39,,
Croatia,Panonska Hrvatska,,2021-W40,,
Croatia,Panonska Hrvatska,,2021-W41,,
Croatia,Panonska Hrvatska,,2021-W42,,
Croatia,Panonska Hrvatska,,2021-W43,,
Croatia,Panonska Hrvatska,,2021-W44,,
Croatia,Panonska Hrvatska,,2021-W45,,
Croatia,Panonska Hrvatska,,2021-W46,,
Croatia,Panonska Hrvatska,,2021-W47,,
Croatia,Panonska Hrvatska,,2021-W48,,
Croatia,Panonska Hrvatska,,2021-W49,,
Croatia,Panonska Hrvatska,,2021-W50,,
Croatia,Panonska Hrvatska,,2021-W51,,
Croatia,Panonska Hrvatska,,2021-W52,,
Croatia,Panonska Hrvatska,,2022-W01,,
Croatia,Panonska Hrvatska,,2022-W02,,
Croatia,Panonska Hrvatska,,2022-W03,,
Croatia,Panonska Hrvatska,,2022-W04,,
Croatia,Jadranska Hrvatska,,2020-W16,,
Croatia,Jadranska Hrvatska,,2020-W17,,
Croatia,Jadranska Hrvatska,,2020-W18,,
Croatia,Jadranska Hrvatska,,2020-W19,,
Croatia,Jadranska Hrvatska,,2020-W20,,
Croatia,Jadranska Hrvatska,,2020-W21,,
Croatia,Jadranska Hrvatska,,2020-W22,,
Croatia,Jadranska Hrvatska,,2020-W23,,
Croatia,Jadranska Hrvatska,,2020-W24,,
Croatia,Jadranska Hrvatska,,2020-W25,,
Croatia,Jadranska Hrvatska,,2020-W26,,
Croatia,Jadranska Hrvatska,,2020-W27,,
Croatia,Jadranska Hrvatska,,2020-W28,,
Croatia,Jadranska Hrvatska,,2020-W29,,
Croatia,Jadranska Hrvatska,,2020-W30,,
Croatia,Jadranska Hrvatska,,2020-W31,,
Croatia,Jadranska Hrvatska,,2020-W32,,
Croatia,Jadranska Hrvatska,,2020-W33,,
Croatia,Jadranska Hrvatska,,2020-W34,,
Croatia,Jadranska Hrvatska,,2020-W35,,
Croatia,Jadranska Hrvatska,,2020-W36,,
Croatia,Jadranska Hrvatska,,2020-W37,,
Croatia,Jadranska Hrvatska,,2020-W38,,
Croatia,Jadranska Hrvatska,,2020-W39,,
Croatia,Jadranska Hrvatska,,2020-W40,,
Croatia,Jadranska Hrvatska,,2020-W41,,
Croatia,Jadranska Hrvatska,,2020-W42,,
Croatia,Jadranska Hrvatska,,2020-W43,,
Croatia,Jadranska Hrvatska,,2020-W44,,
Croatia,Jadranska Hrvatska,,2020-W45,,
Croatia,Jadranska Hrvatska,,2020-W46,,
Croatia,Jadranska Hrvatska,,2020-W47,,
Croatia,Jadranska Hrvatska,,2020-W48,,
Croatia,Jadranska Hrvatska,,2020-W49,,
Croatia,Jadranska Hrvatska,,2020-W50,,
Croatia,Jadranska Hrvatska,,2020-W51,,
Croatia,Jadranska Hrvatska,,2020-W52,,
Croatia,Jadranska Hrvatska,,2020-W53,,
Croatia,Jadranska Hrvatska,,2021-W01,,
Croatia,Jadranska Hrvatska,,2021-W02,,
Croatia,Jadranska Hrvatska,,2021-W03,,
Croatia,Jadranska Hrvatska,,2021-W04,,
Croatia,Jadranska Hrvatska,,2021-W05,,
Croatia,Jadranska Hrvatska,,2021-W06,,
Croatia,Jadranska Hrvatska,,2021-W07,,
Croatia,Jadranska Hrvatska,,2021-W08,,
Croatia,Jadranska Hrvatska,,2021-W09,,
Croatia,Jadranska Hrvatska,,2021-W10,,
Croatia,Jadranska Hrvatska,,2021-W11,,
Croatia,Jadranska Hrvatska,,2021-W12,,
Croatia,Jadranska Hrvatska,,2021-W13,,
Croatia,Jadranska Hrvatska,,2021-W14,,
Croatia,Jadranska Hrvatska,,2021-W15,,
Croatia,Jadranska Hrvatska,,2021-W16,,
Croatia,Jadranska Hrvatska,,2021-W17,,
Croatia,Jadranska Hrvatska,,2021-W18,,
Croatia,Jadranska Hrvatska,,2021-W19,,
Croatia,Jadranska Hrvatska,,2021-W20,,
Croatia,Jadranska Hrvatska,,2021-W21,,
Croatia,Jadranska Hrvatska,,2021-W22,,
Croatia,Jadranska Hrvatska,,2021-W23,,
Croatia,Jadranska Hrvatska,,2021-W24,,
Croatia,Jadranska Hrvatska,,2021-W25,,
Croatia,Jadranska Hrvatska,,2021-W26,,
Croatia,Jadranska Hrvatska,,2021-W27,,
Croatia,Jadranska Hrvatska,,2021-W28,,
Croatia,Jadranska Hrvatska,,2021-W29,,
Croatia,Jadranska Hrvatska,,2021-W30,,
Croatia,Jadranska Hrvatska,,2021-W31,,
Croatia,Jadranska Hrvatska,,2021-W32,,
Croatia,Jadranska Hrvatska,,2021-W33,,
Croatia,Jadranska Hrvatska,,2021-W34,,
Croatia,Jadranska Hrvatska,,2021-W35,,
Croatia,Jadranska Hrvatska,,2021-W36,,
Croatia,Jadranska Hrvatska,,2021-W37,,
Croatia,Jadranska Hrvatska,,2021-W38,,
Croatia,Jadranska Hrvatska,,2021-W39,,
Croatia,Jadranska Hrvatska,,2021-W40,,
Croatia,Jadranska Hrvatska,,2021-W41,,
Croatia,Jadranska Hrvatska,,2021-W42,,
Croatia,Jadranska Hrvatska,,2021-W43,,
Croatia,Jadranska Hrvatska,,2021-W44,,
Croatia,Jadranska Hrvatska,,2021-W45,,
Croatia,Jadranska Hrvatska,,2021-W46,,
Croatia,Jadranska Hrvatska,,2021-W47,,
Croatia,Jadranska Hrvatska,,2021-W48,,
Croatia,Jadranska Hrvatska,,2021-W49,,
Croatia,Jadranska Hrvatska,,2021-W50,,
Croatia,Jadranska Hrvatska,,2021-W51,,
Croatia,Jadranska Hrvatska,,2021-W52,,
Croatia,Jadranska Hrvatska,,2022-W01,,
Croatia,Jadranska Hrvatska,,2022-W02,,
Croatia,Jadranska Hrvatska,,2022-W03,,
Croatia,Jadranska Hrvatska,,2022-W04,,
Croatia,Grad Zagreb,,2021-W09,,
Croatia,Grad Zagreb,,2021-W10,,
Croatia,Grad Zagreb,,2021-W11,,
Croatia,Grad Zagreb,,2021-W12,,
Croatia,Grad Zagreb,,2021-W13,,
Croatia,Grad Zagreb,,2021-W14,,
Croatia,Grad Zagreb,,2021-W15,,
Croatia,Grad Zagreb,,2021-W16,,
Croatia,Grad Zagreb,,2021-W17,,
Croatia,Grad Zagreb,,2021-W18,,
Croatia,Grad Zagreb,,2021-W19,,
Croatia,Grad Zagreb,,2021-W20,,
Croatia,Grad Zagreb,,2021-W21,,
Croatia,Grad Zagreb,,2021-W22,,
Croatia,Grad Zagreb,,2021-W23,,
Croatia,Grad Zagreb,,2021-W24,,
Croatia,Grad Zagreb,,2021-W25,,
Croatia,Grad Zagreb,,2021-W26,,
Croatia,Grad Zagreb,,2021-W27,,
Croatia,Grad Zagreb,,2021-W28,,
Croatia,Grad Zagreb,,2021-W29,,
Croatia,Grad Zagreb,,2021-W30,,
Croatia,Grad Zagreb,,2021-W31,,
Croatia,Grad Zagreb,,2021-W32,,
Croatia,Grad Zagreb,,2021-W33,,
Croatia,Grad Zagreb,,2021-W34,,
Croatia,Grad Zagreb,,2021-W35,,
Croatia,Grad Zagreb,,2021-W36,,
Croatia,Grad Zagreb,,2021-W37,,
Croatia,Grad Zagreb,,2021-W38,,
Croatia,Grad Zagreb,,2021-W39,,
Croatia,Grad Zagreb,,2021-W40,,
Croatia,Grad Zagreb,,2021-W41,,
Croatia,Grad Zagreb,,2021-W42,,
Croatia,Grad Zagreb,,2021-W43,,
Croatia,Grad Zagreb,,2021-W44,,
Croatia,Grad Zagreb,,2021-W45,,
Croatia,Grad Zagreb,,2021-W46,,
Croatia,Grad Zagreb,,2021-W47,,
Croatia,Grad Zagreb,,2021-W48,,
Croatia,Grad Zagreb,,2021-W49,,
Croatia,Grad Zagreb,,2021-W50,,
Croatia,Grad Zagreb,,2021-W51,,
Croatia,Grad Zagreb,,2021-W52,,
Croatia,Grad Zagreb,,2022-W01,,
Croatia,Grad Zagreb,,2022-W02,,
Croatia,Grad Zagreb,,2022-W03,,
