country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Austria,Karnten,AT21,2020-16,11.402244460558,5,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-17,1.95976076665841,6,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-18,1.06896041817732,0,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-19,0.178160069696219,1,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-20,0.356320139392439,1,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-21,0.356320139392439,1,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-22,0.712640278784877,3,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-23,0.712640278784877,1,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-24,0.356320139392439,1,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-25,1.24712048787353,6,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-26,2.67240104544329,9,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-27,2.31608090605085,4,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-28,2.67240104544329,11,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-29,2.85056111513951,5,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-30,1.78160069696219,5,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-31,3.20688125453195,13,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-32,7.48272292724121,29,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-33,19.4194475968879,80,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-34,20.8447281544577,37,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-35,11.0459243211656,25,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-36,7.12640278784877,15,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-37,10.1551239726845,42,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-38,20.4884080150652,73,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-39,30.8216920574459,100,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-40,39.017055263472,119,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-41,57.723862581575,205,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-42,88.545554639021,292,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-43,129.344210599455,434,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-44,280.958429910938,1143,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-45,565.836381355192,2033,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-46,993.776868765511,3545,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-47,1216.65511595548,3284,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-48,1093.01202758631,2851,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-49,830.938565063167,1813,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-50,603.962636270183,1577,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-51,515.238921561466,1315,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-52,444.687533961763,1181,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2020-53,429.365767967888,1229,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-01,455.19897807384,1326,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-02,393.199273819556,881,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-03,313.561722665346,879,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-04,284.343471235166,717,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-05,255.837860083771,719,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-06,256.194180223163,719,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-07,271.159626077646,803,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-08,315.521483432004,968,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-09,355.963819253046,1030,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-10,394.268234237733,1183,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-11,393.733754028645,1027,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-12,384.113110265049,1129,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-13,408.699199883127,1165,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-14,415.291122461887,1166,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-15,398.722235980139,1072,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-16,358.636220298489,941,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-17,312.849082386561,815,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-18,249.245937505011,584,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-19,175.665828720472,402,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-20,115.44772516315,246,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-21,72.6893084360575,162,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-22,52.5572205603847,133,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-23,38.1262549149909,81,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-24,21.3792083635463,39,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-25,8.90800348481096,11,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-26,2.85056111513951,5,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-27,7.66088299693743,38,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-28,22.9826489908123,91,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-29,40.620495890738,137,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-30,58.7928229997524,193,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-31,67.7008264845633,187,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-32,83.5570726875268,282,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-33,105.470761260162,310,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-34,115.091405023758,336,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-35,145.734937011507,482,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-36,185.642792623461,560,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-37,206.843840917311,601,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-38,220.205846144527,635,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-39,257.797620850429,812,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-40,277.395228517013,745,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-41,275.435467750355,801,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-42,398.544075910443,1436,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-43,636.922249163984,2139,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-44,1002.15039204123,3486,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-45,1546.42940496318,5194,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-46,2345.29915748103,7970,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-47,2845.92895332741,8004,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-48,2231.09855280575,4519,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-49,1223.95967881303,2351,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-50,641.376250906389,1249,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-51,385.716550892315,916,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2021-52,337.969652213728,981,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-01,619.462562333754,2496,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-02,1233.58032257662,4428,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-03,2336.39115399622,8686,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-04,3820.10821442633,12756,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-05,5080.59070752709,15761,561293,Epidemic intelligence subnational data
Austria,Karnten,AT21,2022-06,5584.0710644886,15582,561293,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-13,,482,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-14,69.0792244834102,379,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-15,49.66322875172,240,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-16,27.7600600130777,106,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-17,15.0032694290333,81,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-18,9.22660954191889,34,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-19,5.93712266175651,40,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-20,3.85110659140963,8,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-21,1.68485913374171,13,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-22,1.12323942249447,1,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-23,0.481388323926203,5,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-24,0.481388323926203,1,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-25,0.962776647852406,11,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-26,2.00578468302585,14,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-27,4.17203214069376,38,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-28,5.77665988711444,34,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-29,7.06036208425098,54,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-30,10.1091548024503,72,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-31,8.90568399263476,39,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-32,5.61619711247237,31,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-33,8.82545260531373,79,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-34,16.8485913374171,131,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-35,23.1066395484578,157,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-36,25.4333497807677,160,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-37,32.0925549284135,240,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-38,47.0958243574469,347,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-39,49.823691526362,274,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-40,44.6086513504948,282,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-41,57.8468302584654,439,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-42,101.733399123071,829,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-43,212.532945013419,1820,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-44,442.797026624786,3699,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-45,756.180825500744,5726,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-46,903.886809558768,5540,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-47,838.658691666767,4913,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-48,735.079970635312,4249,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-49,624.842044456212,3539,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-50,499.600848848078,2688,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-51,387.758294922557,2145,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-52,313.624493037921,1764,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2020-53,296.856133087825,1936,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-01,314.186112749169,1980,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-02,271.5832460817,1405,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-03,220.796777907485,1347,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-04,224.407190336932,1450,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-05,230.986164097257,1429,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-06,239.169765604002,1552,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-07,277.84129429274,1911,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-08,310.254774770438,1956,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-09,324.937118650187,2094,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-10,351.253013691486,2284,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-11,374.118959077981,2379,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-12,392.411715387177,2512,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-13,379.975850352416,2224,1246395,Epidemic intelligence subnational data
Austria,Steiermark,AT22,2021-14,338.817148656726,1999,1246395,Epidemic intelligence subnational data
